FECHA,UNIDADES,META/TIEMPO,SEMANA,OPERACIÓN,AÑO,MES
4/14/2026,55,31.11,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,50,20.74,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,50,14.81,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,170,91.85,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,31,14.81,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,20,14.81,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,19,29.63,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,21,14.81,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,35,42.00,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,40,38.89,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,100,51.85,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,50,22.22,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,103,74.07,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,109,133.33,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,20,14.81,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,36,14.81,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,18,29.63,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,18,29.63,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,41,26.44,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,42,24.11,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,40,23.33,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,60,26.67,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,104,88.89,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,117,59.26,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,65,29.63,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,31,31.11,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,30,44.44,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,,0.00,SEM 16,SEGUNDA,2026,ABRIL
4/14/2026,29,23.33,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,17,15.56,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,53,44.44,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,101,133.33,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,12,11.67,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,75,62.22,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,63,44.44,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,100,74.07,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,145,162.96,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,41,44.44,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,31,16.33,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,36,17.89,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,33,73.11,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,20,15.56,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,20,23.33,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,40,19.44,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,30,37.04,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,150,88.89,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,60,44.44,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,20,29.63,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,79,88.89,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,25,10.11,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,23,12.44,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,24,14.00,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,28,7.00,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,20,31.11,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,627,750.00,SEM 16,RETORNO,2026,ABRIL
4/14/2026,689,585.00,SEM 16,RETORNO,2026,ABRIL
4/14/2026,"1,307",1307.00,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,720,666.67,SEM 16,SEGUNDA,2026,ABRIL
4/14/2026,12,23.33,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,18,8.56,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,18,14.78,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,28,11.67,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,20,3.89,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,20,3.89,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,20,3.89,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,20,23.33,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,90,90.00,SEM 16,COSTURA,2026,ABRIL
4/14/2026,250,250.00,SEM 16,COSTURA,2026,ABRIL
4/14/2026,745,800.00,SEM 16,SEGUNDA,2026,ABRIL
4/14/2026,910,910.00,SEM 16,SEGUNDA,2026,ABRIL
4/14/2026,,0.00,SEM 16,RETORNO,2026,ABRIL
4/14/2026,,0.00,SEM 16,RETORNO,2026,ABRIL
4/14/2026,"1,502",1500.00,SEM 16,SEGUNDA,2026,ABRIL
4/14/2026,,0.00,SEM 16,SEGUNDA,2026,ABRIL
4/14/2026,90,90.00,SEM 16,COSTURA,2026,ABRIL
4/14/2026,80,14.81,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,50,202.96,SEM 16,DIGITACION,2026,ABRIL
4/14/2026,75,222.22,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,204,177.78,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,140,88.89,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,160,88.89,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,188,177.78,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,230,266.67,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,29,44.44,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,23,44.44,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,320,222.22,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,24,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,146,118.52,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,104,44.44,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,26,29.63,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,29,74.07,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,33,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,32,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,58,42.96,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,21,31.11,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,50,29.63,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,33,37.04,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,54,22.22,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,"1,548",1500.00,SEM 16,SEGUNDA,2026,ABRIL
4/16/2026,31,15.56,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,18,7.78,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,31,38.89,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,26,18.67,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,45,25.67,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,48,23.33,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,6,10.11,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,34,21.78,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,39,38.89,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,17,24.89,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,38,26.44,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,23,34.22,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,16.33,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,17,33.44,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,14,22.56,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,20,61.44,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,69,66.11,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,65,87.11,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,48.22,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,16,7.78,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,60,47.44,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,25,13.22,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,50,19.44,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,19.44,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,20,28.00,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,24.89,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,58.33,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,78,44.44,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,300,311.11,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,246,97.78,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,82,75.56,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,51,42.96,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,106,56.30,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,108,34.07,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,133,137.78,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,100,180.00,SEM 16,COSTURA,2026,ABRIL
4/16/2026,50,69.44,SEM 16,COSTURA,2026,ABRIL
4/16/2026,500,500.00,SEM 16,COSTURA,2026,ABRIL
4/16/2026,822,333.33,SEM 16,SEGUNDA,2026,ABRIL
4/16/2026,5,7.71,SEM 16,SEGUNDA,2026,ABRIL
4/16/2026,360,663.89,SEM 16,SEGUNDA,2026,ABRIL
4/16/2026,,0.00,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,29.63,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,22.22,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,22.22,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,22.22,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,32.59,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,34.07,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,22.22,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,7.41,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,8.89,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,42,8.89,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,19.26,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,44,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,19.26,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,32,17.78,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,16.30,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,20.74,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,30,13.33,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,14.81,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,16.30,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,50,28.15,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,35,16.30,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,40,37.04,SEM 16,DIGITACION,2026,ABRIL
4/16/2026,114,114.00,SEM 16,COSTURA,2026,ABRIL
4/16/2026,384,360.00,SEM 16,RETORNO,2026,ABRIL
4/16/2026,,0.00,SEM 16,RETORNO,2026,ABRIL
4/16/2026,,0.00,SEM 16,RETORNO,2026,ABRIL
4/16/2026,523,585.00,SEM 16,RETORNO,2026,ABRIL
4/16/2026,,0.00,SEM 16,SEGUNDA,2026,ABRIL
4/16/2026,400,355.56,SEM 16,SEGUNDA,2026,ABRIL
4/16/2026,,0.00,SEM 16,SEGUNDA,2026,ABRIL
4/16/2026,7,7.93,SEM 16,SEGUNDA,2026,ABRIL
4/16/2026,44,55.56,SEM 16,COSTURA,2026,ABRIL
4/16/2026,28,12.22,SEM 16,COSTURA,2026,ABRIL
4/16/2026,100,180.00,SEM 16,COSTURA,2026,ABRIL
4/16/2026,50,69.44,SEM 16,COSTURA,2026,ABRIL
4/17/2026,224,266.67,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,200,177.78,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,204,177.78,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,210,177.78,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,42,31.11,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,16,3.89,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,3,3.89,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,25,15.56,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,58,11.67,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,43,42.78,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,39,108.11,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,77,53.67,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,53,31.11,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,56,22.56,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,10,18.67,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,10,22.56,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,11,13.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,7,33.44,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,11,29.56,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,10,17.89,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,25,21.00,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,6.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,9,23.33,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,20,20.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,26.44,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,75,38.11,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,50,37.33,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,38.11,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,60,28.00,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,60,24.89,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,41,21.78,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,9,21.00,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,12,19.44,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,10,13.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,8,33.44,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,190,266.67,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,307,151.11,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,500,382.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,81,88.89,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,50,88.89,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,44.44,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,55,29.63,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,25,0.00,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,43,14.81,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,26,44.44,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,63,59.26,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,110,118.52,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,104,88.89,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,14.81,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,41,29.63,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,29.63,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,32,14.81,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,60,44.44,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,189,166.67,SEM 16,SEGUNDA,2026,ABRIL
4/17/2026,310,310.00,SEM 16,COSTURA,2026,ABRIL
4/17/2026,250,250.00,SEM 16,COSTURA,2026,ABRIL
4/17/2026,"1,520",1500.00,SEM 16,SEGUNDA,2026,ABRIL
4/17/2026,30,44.44,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,22.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,38.52,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,28.15,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,14.81,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,22.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,22.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,37.04,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,22.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,22.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,29.63,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,22.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,37.04,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,14.81,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,22.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,14.81,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,29.63,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,30,22.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,22.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,59.26,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,25.19,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,19.26,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,44.44,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,39,14.81,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,14.81,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,13.33,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,23.70,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,20.74,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,16.30,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,14.81,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,40,14.81,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,41,22.22,SEM 16,DIGITACION,2026,ABRIL
4/17/2026,231,231.00,SEM 16,COSTURA,2026,ABRIL
4/17/2026,,0.00,SEM 16,RETORNO,2026,ABRIL
4/17/2026,505,585.00,SEM 16,RETORNO,2026,ABRIL
4/17/2026,"1,510",1500.00,SEM 16,SEGUNDA,2026,ABRIL
4/17/2026,,0.00,SEM 16,SEGUNDA,2026,ABRIL
4/17/2026,200,222.22,SEM 16,SEGUNDA,2026,ABRIL
4/17/2026,3,3.11,SEM 16,SEGUNDA,2026,ABRIL
4/17/2026,16,2.85,SEM 16,COSTURA,2026,ABRIL
4/17/2026,36,39.35,SEM 16,COSTURA,2026,ABRIL
4/17/2026,821,833.33,SEM 16,SEGUNDA,2026,ABRIL
4/18/2026,226,88.89,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,25,31.89,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,95,59.89,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,172,164.44,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,212,207.41,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,40,41.22,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,352,222.22,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,50,27.22,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,264,270.00,SEM 16,RETORNO,2026,ABRIL
4/18/2026,32,29.63,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,26,29.63,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,137,177.78,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,50,41.22,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,310,191.11,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,523,777.78,SEM 16,SEGUNDA,2026,ABRIL
4/18/2026,203,222.22,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,18,14.81,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,41,14.81,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,33,74.07,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,40,32.67,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,125,128.33,SEM 16,COSTURA,2026,ABRIL
4/18/2026,721,833.33,SEM 16,SEGUNDA,2026,ABRIL
4/18/2026,31,59.26,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,33,29.56,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,30,28.00,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,200,281.48,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,489,540.00,SEM 16,RETORNO,2026,ABRIL
4/18/2026,50,36.56,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,144,112.50,SEM 16,COSTURA,2026,ABRIL
4/18/2026,10,5.96,SEM 16,SEGUNDA,2026,ABRIL
4/18/2026,200,237.04,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,82,59.26,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,110,133.33,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,50,39.67,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,193,162.96,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,25,74.07,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,,0.00,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,7,41.22,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,318,444.44,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,144,69.17,SEM 16,COSTURA,2026,ABRIL
4/18/2026,290,125.00,SEM 16,COSTURA,2026,ABRIL
4/18/2026,683,333.33,SEM 16,SEGUNDA,2026,ABRIL
4/18/2026,170,125.00,SEM 16,COSTURA,2026,ABRIL
4/18/2026,,0.00,SEM 16,RETORNO,2026,ABRIL
4/18/2026,,0.00,SEM 16,RETORNO,2026,ABRIL
4/18/2026,"1,765",1500.00,SEM 16,SEGUNDA,2026,ABRIL
4/18/2026,186,133.33,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,15,44.44,SEM 16,DIGITACION,2026,ABRIL
4/18/2026,60,133.33,SEM 16,DIGITACION,2026,ABRIL
4/19/2026,30,22.22,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,30,22.22,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,30,29.63,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,2,2.59,SEM 17,SEGUNDA,2026,ABRIL
4/19/2026,67,73.89,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,33,47.44,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,276,250.00,SEM 17,SEGUNDA,2026,ABRIL
4/19/2026,134,88.89,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,204,177.78,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,200,177.78,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,93,56.78,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,65,17.11,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,90,68.44,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,5,6.81,SEM 17,SEGUNDA,2026,ABRIL
4/19/2026,201,88.89,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,500,282.96,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,360,192.59,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,194,213.89,SEM 17,RETORNO,2026,ABRIL
4/19/2026,125,251.85,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,90,61.44,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,30,58.33,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,12,44.44,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,167,177.78,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,80,64.56,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,110,24.89,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,40,56.00,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,60,74.07,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,247,225.00,SEM 17,SEGUNDA,2026,ABRIL
4/19/2026,135,88.89,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,50,44.44,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,75,44.44,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,57,46.67,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,74,23.33,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,1,1.28,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,62,103.70,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,24,23.33,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,8,31.11,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,304,339.26,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,175,222.22,SEM 17,DIGITACION,2026,ABRIL
4/19/2026,150,90.00,SEM 17,SEGUNDA,2026,ABRIL
4/19/2026,998,722.22,SEM 17,SEGUNDA,2026,ABRIL
4/19/2026,"1,484",861.11,SEM 17,SEGUNDA,2026,ABRIL
4/19/2026,150,150.00,SEM 17,SEGUNDA,2026,ABRIL
4/19/2026,,0.00,SEM 17,RETORNO,2026,ABRIL
4/19/2026,"1,500",1166.67,SEM 17,SEGUNDA,2026,ABRIL
4/19/2026,560,548.15,SEM 17,SEGUNDA,2026,ABRIL
4/20/2026,22,39.67,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,82,118.52,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,28,56.78,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,60,37.33,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,145,88.89,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,9,3.11,SEM 17,SEGUNDA,2026,ABRIL
4/20/2026,60,88.89,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,68,28.78,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,78,52.89,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,52,18.67,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,132,112.50,SEM 17,COSTURA,2026,ABRIL
4/20/2026,330,444.44,SEM 17,SEGUNDA,2026,ABRIL
4/20/2026,55,22.22,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,40,74.07,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,4,31.11,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,5,25.67,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,500,268.15,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,1,0.85,SEM 17,SEGUNDA,2026,ABRIL
4/20/2026,41,66.67,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,9,25.67,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,6,22.56,SEM 17,DIGITACION,2026,ABRIL
